x_1;x_2;x_3;x_4;x_5;x_6;x_7;x_8;x_9;x_10;x_11;x_12;x_13;x_14;x_15;x_16;x_17;x_18;x_19;x_20;x_21;x_22;x_23;x_24;x_25;x_26;x_27;x_28;x_29;x_30;x_31;x_32;x_33;x_34;x_35
-0,001760438;-0,005835797;-0,01276415;-0,003530778;-0,003961697;-0,006648103;-0,006885273;-0,007116709;-0,00423573;-0,002677232;-0,00242996;-0,004600341;-0,006881582;-0,005901141;-0,009794362;-0,01617413;-0,001093954;-0,006038534;-0,007779207;3,0933E-05;-0,001925737;-0,007186314;0,001069857;-0,007582009;-0,007211503;-0,001699682;-0,006526673;-0,007435041;-0,003428819;-0,01301948;-0,00302372;-0,008829093;-0,009353274;-0,001535797;0,000943162
-0,004988637;-0,007396899;-0,00378276;-0,001904228;-0,003933163;-0,01253595;-0,01040853;-0,002157103;-0,005946478;0,002528992;-0,006597081;-0,003959524;-0,003848864;-0,009926302;-0,004432788;-0,007027578;0,002912629;-0,005093397;-0,01257131;-0,01176608;0,001987942;-0,008304765;-0,00574328;-0,007483261;-0,003544232;-0,009364091;-0,007040447;-0,002384029;-0,000713727;-0,01230997;-0,003074765;-0,01288771;-0,002990244;0,000580085;-0,001073888
-0,008479841;-0,006232504;-0,007372215;-0,004116327;-0,008000353;-0,001034252;-0,000909682;-0,005108995;-0,005398238;-0,003628975;-0,00874019;-0,006127387;-0,01039615;-0,005172182;-0,00704239;-0,0116654;-0,006105874;-0,00390817;-0,002558006;-0,01134947;-0,00467862;-0,00056815;-0,004507925;-0,0075319;-0,008611908;0,001335824;-0,004106656;-0,001541398;-0,001951991;-0,009797299;-0,003750253;-0,00796093;-0,001748882;-0,004886514;-0,005902709
-0,0111319;-0,01598199;-0,005950863;-0,01182636;-0,006355334;-0,004497332;-0,00298585;-0,003834855;-0,001927879;-0,01199843;-0,005716514;-0,007720083;-0,003308268;-0,01107299;-0,003755423;-0,009825477;-0,006778342;0,002419;-0,007605137;-0,004571309;-0,01164771;-0,009488694;-0,007344633;-0,006427269;0,001837682;-0,008351648;-0,004018724;-0,004595152;-0,005009601;-0,004864998;-0,008994116;-0,01533526;-0,007871576;-0,000882579;-0,00402624
-0,004614361;-3,97153E-05;-0,006550794;-0,006171922;-0,01023777;-0,008202609;-0,002412593;-0,00456425;-0,005487753;-0,00481005;-0,004479118;-0,004025325;-0,002850093;-0,007456684;-0,003793556;-0,005016673;-0,001928322;-0,009062557;-0,003980862;-0,004694825;-0,008505544;-0,004045683;0,002550017;-0,007302796;-0,008060142;-0,007005947;-0,008000392;-0,005294705;-0,006253188;-0,007003787;-0,005414505;-0,004561452;-0,01265201;-0,005890826;-0,005743207
-0,005417258;-0,009775693;-0,01131106;-0,008602473;-0,000889046;-0,008598603;-0,00944652;-0,008094061;-0,004771385;-0,000647226;-0,01284016;-0,009400005;-0,005883774;-0,003712265;0,001851721;-0,002107171;-0,009096142;-0,005494915;-0,002684951;-0,005996969;-0,0071158;-0,01385503;-0,003244527;-0,01368658;-0,001541373;-0,004031276;-0,007200392;-0,008164683;0,002211593;-0,01394348;-0,006090611;-0,001717798;-0,002891118;-0,0088466;0,002353722
0,001289068;-0,005100304;-0,006016413;-0,004193133;-0,003349097;-0,001244662;-0,005760903;-0,01144769;-0,00586069;0,000454752;-0,003227491;-0,002907496;-0,009260135;-0,009576852;-0,00616204;-0,006899692;-0,0100849;-0,00359836;-0,000649156;-0,01245674;0,002783537;-0,006796363;-0,007863497;-0,004616125;-0,008430632;-0,009534933;-0,002262739;-0,008046163;0,00198283;-0,003808351;-0,006549098;-0,009563055;-0,007653929;-0,0036203;-0,000381377
-0,01110325;-0,004157024;-0,00496802;-0,001785621;-0,01213206;-0,005636552;-0,001617465;-0,002118807;-0,001941383;-0,005161217;-0,006277602;-0,001770256;-0,01028648;-0,004730988;-0,00853033;-0,008776348;-0,005450198;-0,002519481;-0,000774719;-0,00343461;-0,002752509;-0,001587497;-0,000453007;-0,002267173;1,25784E-05;-0,004637228;-0,004295464;-0,00328397;-0,008455688;-0,01164609;-0,003707847;-0,008515964;-0,01033898;-0,007341329;-0,01229591
-0,00337049;-0,002917362;-0,006858001;-0,00764489;-0,01006179;-0,00962225;-0,001745377;-0,008771585;-0,005148171;-0,007966805;-0,01329785;-0,005500714;-0,006038506;0,000046378;-0,005468721;-0,005684068;-0,003074165;-0,005098682;-0,007373774;-0,005714754;-0,001785642;-0,006435048;-0,009964865;-0,01314647;-0,005063722;-0,006466709;-0,008366499;-0,01498541;-0,005644687;-0,005680749;-0,000908652;-0,01314809;-0,00644023;-0,01010765;-0,009600872
-0,01041338;-0,01050982;0,001345446;-0,003520578;-0,000777055;-0,003069041;-0,01230674;-0,005112026;-0,006594898;-0,004434442;-0,01057257;-0,000747861;-0,006713605;-0,00955372;0,00050981;-0,01029499;-0,001354512;-0,004605718;-0,01439844;-0,003969241;-0,002743557;-0,0128495;-0,01142149;-0,004314244;-0,007995933;-0,007055731;0,00049199;-0,01044919;-0,002169058;-0,01083847;-0,007585434;-0,007882925;-0,008284032;-0,006472245;-0,008581763
-0,004269656;-0,004464293;-0,001968887;-0,001225879;-0,004844464;-0,008377247;-0,009684518;-0,01211183;-0,003130184;-0,004734002;-0,001576026;-0,005527211;-0,006049303;-0,009858139;-0,000937779;-0,00711255;-0,003312433;-0,004623324;-0,001654374;-0,009351043;-0,01073514;-0,01183599;-0,01057577;-0,004427643;0,000774941;-0,005346261;-0,01252868;-0,009166226;-0,006319977;-0,01359685;-0,009304928;-0,007612623;-0,008231565;-0,001753467;-0,003152018
-0,005966879;-0,007957887;-0,002647638;0,001955198;-0,003757323;-0,01339192;-0,003154082;-0,004790932;-0,002672065;0,00120678;-0,007168613;-0,01490332;-0,009568991;-0,005161509;-0,01076956;-0,009941388;-0,001920056;-0,004816869;-0,002150068;-0,01031809;-0,003615724;-0,006989406;-0,003959741;-0,001380404;-0,002012067;-0,000671132;-0,00566178;-0,006205093;0,001504974;-0,006993517;-0,006438717;0,001647519;-0,002782691;-0,0137583;0,000876637
-0,007720122;-0,005096715;0,000981167;-0,005264945;-0,00452451;-0,007247467;-0,009106102;-0,007741047;-0,002858175;-0,006609142;-0,004804809;-0,00964072;-0,004574593;0,000421165;-0,006981991;-0,005776541;-0,001006402;-0,0145893;-0,005153675;-0,003199684;0,003897266;-0,01100124;-0,007616248;-0,002412954;-0,002172383;-0,01184463;0,000867141;-0,000362355;0,002322812;-0,002705938;-0,003382657;-0,001509992;-0,00526307;-0,000992927;-0,009938864
0,002348744;-0,004531359;-0,003065251;-0,005809423;-0,009858465;-0,005307347;-0,004536919;-0,000732569;-0,00899498;-0,006704368;-0,00196689;-0,004265241;-0,006345538;0,000837671;-0,01207181;-0,004052622;-0,008365087;-0,006074654;0,003727661;-0,009171266;-0,004093325;-0,00145109;-0,001753189;-0,005387112;0,00114705;-0,00928044;-0,00409162;-0,004551474;-0,005622849;-0,007555975;-0,01034792;-0,008780653;-0,002305822;-0,003330335;0,000695793
-0,000383528;-0,009235511;-0,002049772;-0,002850119;-0,006086031;-0,00011895;-0,01148588;-0,005975477;-0,001251981;-0,007176787;-0,00455344;-0,003666246;-0,005921027;-0,006596924;-0,005449127;0,000122944;-0,01008695;-0,005610093;-0,00842803;-0,001562782;-0,003216288;-0,007412171;-0,003145061;-0,004092071;-0,001494268;-0,006212112;-0,008862823;-0,01056627;-0,008524647;-0,01200965;-0,004908623;-0,005099416;-8,82223E-05;-0,00569858;0,000286756
-0,009834118;-0,002085643;-0,004449433;-0,002393842;-0,004301498;-0,003812263;-0,005855259;-0,01153685;-0,00725016;-0,00431205;-0,002772333;-0,002023919;-0,01119689;-0,0113233;-0,00318327;-0,003824454;-0,007542044;-0,0129423;0,002229489;0,00053644;-0,006004225;-0,001466576;-0,004204908;-0,004503395;-0,01393612;-0,005900266;-0,005191328;-0,01189388;-0,009621955;-0,003517864;-0,005409405;-0,003357816;-0,003835164;-0,005559821;0,001737582
-0,007345393;-0,003412656;-0,004661089;-0,004807722;-0,00429526;-0,007960023;-0,004348841;0,004278382;0,00094039;-0,003165757;-0,01226594;-0,006701816;-0,004591983;-0,004072985;-0,005654261;-0,01209047;-0,007402029;-0,008041056;-0,006066272;-0,000834683;-0,006620498;-0,008057291;-0,004568413;-0,006875543;-0,005486181;-0,005497256;-0,008045837;-0,009815982;-0,003450112;-0,006794786;-0,00722416;-0,005303862;-0,002262255;-0,004945643;-0,006073302
-0,005716838;-0,01328935;-0,00365654;-0,003082778;-0,002738666;-0,004445173;-0,006207952;-0,003535861;-0,00458831;-0,00621026;-0,006058622;-0,007144136;-0,01105978;-0,009931957;-0,002385158;-0,003713427;-0,004343225;-0,008582389;-0,008943643;-0,004289114;-0,01355868;-0,007949544;-0,004484914;-0,002143282;-0,008389229;-0,009167342;-0,00379999;-0,00687046;-0,003926829;-0,007348178;-0,01055787;-0,008671649;-0,007012248;-0,007323273;-0,006958436
-0,01076538;-0,01101162;-0,01024842;-0,00585184;-0,008696262;-0,005056299;-0,009631274;-0,00187544;-0,005646305;-0,01301373;-0,00894461;-0,00467453;-0,004335241;-0,006778814;-0,008327426;-0,000243656;-0,005387291;-0,00734536;-0,007161196;-0,00740004;-0,003854681;-0,001003364;-0,007394889;-0,002751658;-0,00249448;-0,005015906;-0,001590185;-0,002661412;-0,003818667;-0,003981024;-0,00628598;-0,009744922;-0,007093972;-0,01023799;-0,01101896
-0,006982986;-0,003974413;-0,01238089;-0,01052692;-0,008532491;-0,003253778;-0,005901754;-0,005157022;-0,006833255;-0,004634637;0,000510678;-0,004685901;0,004999051;-0,002527539;-0,003008821;-0,005586606;-0,001891103;-0,007235388;-0,01023744;-0,005072925;-0,005656701;0,001263233;-0,003137248;-0,008154603;-0,008099057;-0,006858939;-0,002141114;-0,004161523;-0,01080199;-0,00284284;-0,007490279;-0,006221466;-0,005911434;-0,0077608;-0,003101118
-0,006180953;-0,008164082;-0,008760186;-0,003323749;-0,009084335;-0,007152288;0,001526088;-0,004690113;-0,004426887;-0,002268421;-0,004987059;-0,008333171;-0,009668851;-0,003315043;-0,01173506;-0,012193;-0,006776828;-0,01069221;-0,00235145;-0,00285917;-0,005527524;-0,006059842;-0,000835562;-0,004956894;-0,00300624;-0,004917201;-0,002950301;-0,008664452;-0,005878197;-0,01057055;-0,000987874;-0,003869716;-0,001193026;-0,006539563;-0,005438115
-0,000277306;-0,007337837;-0,009232495;-0,003271721;-0,002554877;-0,01022488;-0,001679512;-0,004720947;-0,009119935;-0,00195524;-0,009727066;-0,003026225;-0,009207699;-0,001610665;-0,006378107;-0,003144061;-0,01012734;-0,00597794;-0,003885649;-0,000131661;-0,001500126;-0,003638512;-0,0063219;-0,01184083;-0,008704277;-0,002661606;-0,008896314;-0,007381527;3,07616E-05;-0,004792227;-1,0863E-05;-0,007440075;-0,003700929;-0,002919456;-0,01067188
-0,008605799;-0,001428922;-0,00864766;-0,00915307;0,000816012;-0,001364233;-0,003602074;-0,009733709;-0,01414474;-0,008933236;-0,003113838;0,00099187;-0,007172902;-0,002728013;-0,006855287;-0,00900197;-0,003542311;-0,003691062;-0,000999074;-0,00556149;-0,004669797;-0,003920197;-0,001626696;-0,006918402;-0,002856785;-0,00454971;-0,0116188;-0,004190972;0,001624629;-0,005350588;-0,01206724;-0,004497121;-0,003215991;-0,01450705;-0,000140412
-0,004231158;-0,01151955;-0,005003747;-0,007042145;-0,002973139;-0,004272962;-0,003633937;-0,00303422;-0,006742679;-0,006903378;-0,0115235;-0,002913721;0,002255319;-0,003349882;-0,01262381;-0,004793875;-0,005177986;-0,002642658;-0,007578468;-0,006652834;-0,002972607;-0,008862874;-0,008946992;-0,005219826;-0,009955639;-0,009094553;-0,01205494;-0,007705396;-0,000937985;-0,008460464;-0,005416883;-0,006489241;-0,004008228;-0,004713804;-0,009210622
-0,01108295;0,000529487;-0,006891477;4,68958E-05;-0,007136283;-0,00729234;-0,004313555;0,000205413;-0,0002064;-0,001989082;-0,00830161;-0,008093198;-0,0038854;-0,01046247;-0,00826332;-0,009540265;-0,002347173;-0,002680553;-0,006159107;-0,007058991;0,002504347;-0,002827674;-0,01347968;0,000550769;-0,003238544;-0,004842382;0,000400174;-0,007069804;-0,001609845;-0,002922446;-0,01131022;-0,006306028;-0,004221458;-0,003091048;-0,006453507
-0,0101408;-0,000260156;-0,01405548;0,001711525;-0,00703343;-0,009645678;-0,005053779;-0,008676726;-0,003905838;-0,004123479;-0,004744397;-0,006559986;-0,006190658;-0,001445139;-0,007464327;-0,00640204;-0,007069547;-0,01204819;-0,002463825;-0,00470525;-0,007255532;-0,006522764;-0,004823934;-0,009369327;-0,005245533;-0,001313616;0,000877008;-0,009569338;-0,01320693;-0,013705;-0,001216311;-0,008837494;-0,007656824;-0,00649927;-0,0121205
-0,008182846;-0,008225499;-0,005076116;-0,006378273;-0,01146651;-0,003637206;-0,001997413;-0,00387319;-0,006344041;-0,008158287;-0,005463645;-0,001522539;-0,001909003;-0,003934606;-0,005676458;-0,003519237;-0,001747781;-0,01013117;-0,005311837;-0,00462673;-0,005650218;-0,008816674;-0,01129907;-0,00448015;-0,009352425;-0,005585382;-0,008928711;-0,007662838;0,002040921;-0,003419334;-0,01374384;0,001892729;8,10251E-05;-0,006774557;-0,0025941
0,003634863;-0,008081218;0,003059374;-0,006235259;-0,001535045;-0,002067527;-0,006132925;-0,002053544;-0,008531366;-0,007451296;-0,01074631;-0,006493589;-0,006578386;-0,008398453;-0,01325451;-0,007808832;-0,004798794;-0,01062761;-0,00403645;-0,007626325;-0,006533621;-0,005130453;1,35787E-05;-0,003834132;-0,01032046;-0,008691879;-0,003344342;-0,007172311;-0,003883218;-0,004568486;-0,008200601;-0,005985368;-0,01007203;-0,003445489;-0,002197705
-0,007474324;-0,00321536;-0,007340094;-0,00920089;-0,007544279;-0,007561317;-0,005835301;-0,001064004;-0,002592338;-0,00146509;-0,01049054;-0,007797295;-0,001265654;-0,004234217;0,001093599;-0,004089946;-0,003852637;-0,004531307;-0,003497105;-0,00022063;-0,007947777;-0,009764565;-0,000777876;-0,005059792;-0,005968357;-0,01404272;-0,012682;-0,003539188;-0,005787995;-0,004209634;-0,006402465;-0,0012955;-0,002822634;-0,005019237;-0,01056588
-0,004552849;-0,006052448;-0,009677822;-0,009572878;-0,00589443;-0,009272158;-0,01202335;0,003457506;-0,01311104;0,001482017;0,002644453;-0,004758716;-0,000327293;-0,005370153;-0,005577495;-0,009289518;-0,001454782;-0,005226122;-0,01303776;-0,003244763;-0,009382738;-0,007240385;-0,003348883;-0,003318619;-0,004214663;-0,003813526;-0,00955262;0,002752563;-0,004612124;-0,003626322;-0,00527361;-0,007271202;-0,006940793;-0,004522646;-0,004064977
-0,008095652;-0,004987005;-0,009554166;-0,000785102;-0,008243266;-0,008560337;-0,01012163;0,000802634;-0,002973435;-0,009392323;-0,01284635;-0,009937083;0,0005911;-0,008836227;-0,007238513;-0,007472774;-0,002320161;-0,001272839;-0,009280253;-0,003392173;-0,002062935;-0,006908486;0,002908953;-0,00853575;-0,005266884;-0,002768947;-0,007796729;-0,01167309;-0,01137866;-0,002675859;-0,001223512;-0,009631172;-0,00878221;-0,001888515;-0,01061745
0,000711877;-0,004881036;-0,006469242;-0,003989273;-0,003605742;-0,007259851;-0,005366554;-0,006899979;-0,006936404;-0,006919077;-0,01068362;-0,01040814;-0,005591728;-0,001598205;-0,009578308;-0,003365243;-0,007704239;-0,003945707;-0,001081154;-0,00626765;-0,005138313;-0,007342352;-0,004722257;-0,007417537;-0,008284383;-0,005746434;-0,00427603;-0,006809395;-0,000130193;-0,004009129;-0,009180576;-0,00203467;-0,005414253;-0,009312147;0,003172072
-0,005967263;-0,000333207;-0,008853277;-0,006103665;-0,000849111;-0,009371173;-0,01050373;-0,005026275;-0,01593493;-0,01100105;-0,001519693;-0,01071969;-0,004136411;-0,002439039;-0,004855465;-0,01045349;-0,006077232;-0,01551395;-0,004370235;-0,00253763;-0,005299075;0,000804856;-0,005630665;0,001602354;-0,001294857;-0,006598696;-0,002462825;-0,008605838;-0,003793111;-0,001792574;-0,01238642;-0,00500064;-0,005469045;-0,008553475;-0,00595581
-0,002583476;-0,001166442;-0,000686226;-0,004736559;-0,002793868;-0,006847717;-0,005147111;-0,009767808;-0,01029779;-0,009606993;-0,004235217;-0,007659186;-0,004220268;-0,01295557;-0,003161635;-0,005552134;-0,006746028;-0,00745175;-0,009754568;-0,000821377;-0,009297691;-0,003022621;-0,009779982;-0,006700745;-0,0120752;-0,005213574;-0,01306747;-0,000991148;-0,003117165;-0,01074685;-0,0124639;-0,00617031;-0,01386002;-0,006811785;-0,005463289
-0,006828833;-0,005136234;-0,004350988;-0,007122205;-0,009983497;0,001330016;-0,01031975;-0,003975702;-0,003250314;-0,004721589;-0,01181159;-0,006953277;-0,01000106;-0,005002376;-0,001956969;-0,001055252;-0,008049523;-0,000547508;-0,009002918;-0,008341116;-0,01019973;-0,004800649;-0,006819283;-0,004477823;-0,007788265;-0,01047651;-0,001109388;-0,007739929;-0,00663491;-0,002343636;-0,001727091;0,001598638;-0,00681981;-0,001548;-0,006068112
-0,003350632;-0,006369692;-0,003780941;-0,004101926;-0,007968238;-0,004234463;-0,003490152;-0,006979996;-0,009683397;-0,006415157;-0,009220097;-0,0110392;0,001423648;-0,001335747;-0,01035157;-0,01179827;-0,007945023;-0,01122011;-0,005944971;-0,004158054;-0,002318198;-0,00202916;-0,005154585;-0,009185942;-0,00602819;-0,01021389;-0,006941864;-0,01307162;0,003306575;-0,009668933;0,002699733;-0,004678564;-0,003065102;0,001345551;-0,01022094
-0,005454771;-0,00061092;-0,006242219;-0,005361928;-0,002047773;-0,005252229;-0,01169988;-0,004960443;-0,003595067;-0,002398929;-0,005039124;-0,003217289;-0,006398061;-0,005588179;-0,008436808;-0,004008809;-0,01028952;-0,004504519;-0,007597009;-0,004590264;-0,00724088;-0,008530244;-0,01456943;-0,004187407;-0,006039161;-0,002568865;-0,001700945;-0,008093722;-0,006244177;-0,01597396;0,002287577;0,002218222;-0,000899231;-0,004320385;-0,000390226
0,003114332;0,000588313;-0,005242208;-0,005944954;-0,008670909;-0,006661491;-0,01145259;-0,006412137;0,001634412;-0,003662649;0,002045315;-0,001504181;-0,009906992;-0,007905439;0,002451698;-0,006768106;-0,003625853;-0,004481765;-0,005789939;-0,01221904;-0,003752925;-0,002745067;-0,001898846;0,000333577;-0,004960573;-0,0028047;-0,005037747;-0,008740896;-0,01155191;-0,005063842;-0,01190384;-0,01143582;-0,008617409;-0,003866205;-0,004221739
-0,01033414;-0,009005254;-0,007532837;0,00041125;-0,004386133;-0,00486917;-0,007140134;-0,005281478;-0,007744806;-0,01119988;-0,009225152;-0,003327774;0,000167754;-0,004143639;-0,001871878;-0,000281753;-0,005345222;0,000134278;-0,001597263;-0,004962942;-0,003808472;-0,008461431;-0,01014963;-0,001272963;-0,005044267;-0,006351197;-0,004804201;-0,006408481;0,001429738;-0,007431403;-0,01516959;-0,009972919;-0,01324946;-0,003282171;-0,008218628
-0,003390813;-0,00774592;-0,003075927;0,001809009;-0,00207966;-0,003780112;-0,001897752;-0,008838971;-0,00526228;-0,001893111;-0,00607745;-0,004528986;-0,001279362;-0,007217683;-0,003034912;-0,001651905;-0,01038171;-0,001831995;-0,005762806;0,003749632;-0,01308382;-0,000318255;-0,000601545;-0,009020606;-0,009827519;-0,008485951;-0,007719474;-0,0040373;-0,005260011;-0,004879765;-0,009016357;-0,009404793;-0,006527785;-0,002224814;-0,007227516
-0,004148936;-0,007217268;-0,009853696;-0,004887648;-0,006964512;-0,004595693;0,000413444;-0,005911832;-0,000777688;-0,007098969;-0,002521275;-0,004458156;-0,004366122;-0,008837724;-0,008913953;-0,004273146;-0,002160266;-0,001955496;-0,01460024;-0,006510394;-0,008557258;-0,001132501;-0,01533297;-0,005519323;-0,000507938;-0,004725693;-0,003730461;-0,006554855;-0,01349011;-0,00196136;-0,000161117;-0,001848616;-0,01014056;-0,01467828;-0,01368934
-0,01584288;-0,003611373;-0,009896159;-0,006634643;-0,009806205;-0,006362334;0,002000561;-0,000272085;-0,00435145;-0,01282788;-0,001413923;-0,002834201;-0,005632423;-0,009141499;-0,0134035;-0,0100885;-0,004730476;-0,003736075;-0,00818244;-0,003710989;-0,000177199;-0,008758999;-0,006208535;-0,001064097;0,002583163;-0,002945462;-0,000233159;-0,006485049;-0,005333492;-0,007818663;-0,005099276;-0,008330405;-0,005926194;-0,01208193;-0,002818685
-0,01087436;-0,002679834;-0,001385655;-0,004773244;-0,006232454;-0,005672218;-0,008813454;-0,007367907;-0,008372063;-0,001935685;-0,002115354;-0,01057499;-0,000579881;-0,000870435;-0,002550222;-0,006345132;-0,003197052;-0,00558234;-0,007851767;-0,006801344;0,000859509;-0,009339141;-0,004298177;-0,0040356;-0,005911605;-0,00545338;-0,005703723;-0,002409723;-0,004274197;-0,009010779;-0,00969662;-0,01075924;-0,001844445;-0,006400922;-0,003471479
-0,005852897;-0,005622443;0,001905999;-0,001876205;-0,01151859;0,004658452;-0,005226394;-0,007766163;-0,008149929;-0,001028087;-0,004610248;-0,003927372;-0,006725896;-0,001585829;0,000130402;0,002556547;-0,01024266;-0,008566858;-0,00670567;-0,00686969;-0,008598439;-0,01105953;-0,00269136;-0,003835537;-0,006528845;0,000947649;-0,008142892;-0,005429905;-0,005125297;-0,009594824;-0,01120319;-0,007667217;-0,006642768;-0,002944256;-0,002483848
-0,007545555;-0,004911603;-0,004825346;-0,009520574;-0,009323267;-0,000356548;-0,004546221;-0,00411568;-0,005796235;0,002475666;-0,01054925;-0,008467835;-0,007348929;-0,002291156;-0,005882801;-0,003836092;-0,01066586;-0,006134413;-0,008302582;-0,009689065;-0,006009502;-0,006228717;-0,0162134;-0,01029635;-0,008728262;-0,005739985;-0,008594677;-0,005977092;-0,006615805;-0,01071052;-0,009897824;-0,00974776;-0,009086398;-0,000408087;-0,009655623
-0,002838043;0,000480253;-0,006047089;-0,00311652;-0,003549848;0,002242267;-0,003541775;-0,001924168;-0,006209277;-0,003133908;-0,007922763;-0,004525342;-0,003229436;-0,008904533;-0,008796932;-0,004007956;-0,000529748;-0,0113686;-0,008878045;-0,007906223;-0,003136182;-0,000404945;-0,001785208;-0,002548017;0,000111466;-0,01077705;-0,00030265;-0,008910881;-0,004748104;-0,01413871;-0,005686987;-0,01364306;-0,005431619;-0,001004957;-0,007756263
-0,006962981;-0,004816927;-0,007218517;-0,004438937;-0,007668164;-0,01031856;-0,000504831;-0,006158903;-0,008429816;-0,01077023;-0,003324749;-0,006925855;-0,009127989;0,001234602;-0,005897673;-0,006537968;-0,004884558;-0,003084602;-0,002219144;-0,001925623;-0,01188268;-0,009432513;-0,009994136;-0,004476054;-0,009428138;-0,000956846;0,000661168;-0,000143042;0,000610195;-0,01264983;0,003700718;-0,01214687;-0,00654617;-0,001144513;-0,009559983
