uaX; uaY; uaZ; gX; gY; gZ
0,007123357; 0,004302504; 0,1252513; -0,1487841; 0,0705771; 0,01144493
0,004843315; 0,009703044; 0,1240506; -0,005722467; 0,01907489; 0,04577974
-0,01527849; 0,005861161; 0,1240513; 0,01144493; 0,01907489; -0,02288987
-0,02300668; 0,005696956; 0,124655; 0,04577974; -0,05646168; -0,02288987
-0,01478541; 0,006083139; 0,1300461; -2,223533E-09; -0,01525991; -0,02288987
0,007612498; -0,001702164; 0,1276481; 0,04577973; -0,03242732; 0,02861234
0,009863799; -0,00167596; 0,1277609; 0,03051982; -0,001525991; 0,004577974
-0,002656575; -0,0008789999; 0,1312315; 0,04577974; 0,01907489; -0,02288987
-0,02579151; -0,001558577; 0,1240528; 0,01144493; 0,0705771; -0,005722467
-0,02139466; 0,009161472; 0,1270523; 0,04577974; -0,01525991; 0,01144493
-0,0003837012; 0,006670455; 0,1252565; -0,02288987; -0,01525991; -0,005722467
0,007936791; 0,006901374; 0,1270461; 0,02861234; -0,08583701; 0,02861234
0,0008713026; -0,00815633; 0,1318343; -0,1297093; 0,001907489; 0,01144493
-0,0174916; -0,009913607; 0,1288445; -0,007629957; 0,01907489; -0,02288987
-0,01752519; -0,00872729; 0,1336405; 0,06294714; 0,01907489; 0,02861234
-0,01164979; 0,007963011; 0,1300516; 0,04577974; 0,01907489; -0,02288987
0,005450879; 0,02736748; 0,13304; -0,02288987; 0,01907489; 0,02861234
0,003774647; 0,01671805; 0,1144733; -0,1125419; 0,01907489; 0,02861234
-0,008090453; 0,0001598801; 0,1198642; -0,05722467; 0,001907489; -0,005722467
-0,01921077; -0,004849883; 0,1300457; -0,04005728; -0,01525991; -0,02288987
-0,004355823; -0,002133264; 0,1263395; -0,0518837; 0,01220793; 0,004577974
0,01332526; 0,004890167; 0,1338374; 0,1144493; -0,08647284; 0,02288987
-0,0006485358; -3,099665E-05; 0,1186663; -0,00915595; -0,02899383; 0,03204582
-0,00886606; 0,01054014; 0,137825; 0,009537445; -0,06866961; 0,01144493
-0,01682692; -0,002109964; 0,1220213; -0,07629956; 0,0534097; -0,005722467
-0,02423115; 0,002603146; 0,1240642; 0,04577973; -0,04959472; 0,02861234
0,001920669; -0,000432841; 0,1264577; 0,04577974; -0,04959472; 0,02861234
0,009086468; 0,007174014; 0,1258535; 0,01144493; -0,06676212; 0,02861234
0,004900435; 0,0146043; 0,1390202; -0,04196476; 0,0534097; 0,01144493
-0,005512337; -0,002630468; 0,1240499; -0,005722467; -0,04959472; 0,02861234
-0,03002894; -0,001325927; 0,1300428; 0,04577974; 0,0534097; -0,05722467
-0,01427893; -0,0007711914; 0,1294498; 0,08011454; -0,06676212; -0,005722467
0,005133705; 0,01489669; 0,1198657; 0,08011454; -0,01525991; 0,06294714
0,003861477; 0,009654291; 0,1318336; 0,01144493; -0,1030044; -0,005722467
-0,007833596; -0,004081506; 0,1282387; -0,04005728; 0,001907489; -0,02288987
-0,01745796; -0,01088117; 0,127049; -0,09537446; 0,001907489; -0,005722467
-0,01792072; -0,003185869; 0,1392693; -0,0534097; 0,01220793; 0,004577974
-0,00220089; 0,001928663; 0,1226683; 0,02288987; 0,03051983; 0
0,0107543; 0,01664619; 0,1244183; 0,03204582; 0,0534097; 0,004577974
0,002160065; 0,02213315; 0,1210585; -0,04005728; -0,03242732; -0,005722467
-0,01588108; -0,003695383; 0,1240516; 0,02861234; -0,06866961; -0,005722467
-0,01786895; -0,008107783; 0,122858; -0,02479736; -0,03242732; 0,02861234
-0,001033949; -0,004015435; 0,1300459; -0,02288987; -0,01525991; 0,02861234
0,006285163; -0,002535686; 0,1306422; 0,01144493; -0,01525991; -0,02288987
0,009901124; 0,001728896; 0,130039; -0,005722467; 0,0534097; 0,01144493
-0,005809348; 0,009328694; 0,1228523; 0,02861234; -0,03242732; 0,01144493
-0,02562854; 0,0002162238; 0,1246519; 0,01144493; 0,001907489; -0,02288987
-0,02005855; 0,003258095; 0,1264546; -0,005722467; 0,01907489; -0,02288987
-0,002548262; 0,00396321; 0,1288514; -0,005722467; -0,01525991; 0,01144493
0,007758029; 0,008074597; 0,122261; -0,02288987; 0,001907489; -0,02288987
0,0003128201; 0,01084331; 0,1348317; -0,005722467; 0,03624229; -0,02288987
-0,009835104; -0,002224558; 0,1294432; -0,04005728; -0,01525991; 0,01144493
-0,020074; -0,003116984; 0,127054; -0,005722467; 0,001907489; 0,01144493
-0,006177584; 0,001576529; 0,131845; 0,05951366; -0,01525991; 0,004577974
-0,001573535; 0,00214749; 0,1330409; 0; -0,03814978; 0,02288987
0,004398374; 0,008066549; 0,1224978; 0,05951366; -0,01525991; 0,03204582
-0,009874498; 0,005960636; 0,1276462; -0,04005728; 0,001907489; 0,01144493
-0,01362384; -0,0004642643; 0,1290439; 0,1144493; -0,06103965; 0
-0,01515253; 0,001623272; 0,1220228; -0,03662379; 0,01220793; 0,0183119
0,003765982; 0,002451304; 0,1288478; -0,005722467; 0,01907489; 0,01144493
0,008716228; -0,001109706; 0,1390233; 0,08011455; 0,01907489; -0,02288987
0,002775406; 0,002684915; 0,1288388; 0,09728195; -0,03242732; -0,02288987
-0,01107982; -0,0004241476; 0,1318316; 0,1144493; -0,06866961; 0,01144493
-0,01020106; 0,0002449183; 0,1408157; -0,05913216; 0,03624229; -0,005722467
-0,008337306; 0,00936325; 0,1264462; -0,07629956; -0,0171674; 0,01144493
-0,0006825309; -0,001902896; 0,1234519; 0,02861234; -0,01525991; 0,01144493
0,004425481; 0,00357722; 0,1324315; -0,05913216; 0,001907489; -0,005722467
-0,006566789; -0,002601389; 0,1318324; -0,007629957; 0,001907489; -0,005722467
-0,007509535; -0,001769398; 0,1270454; 0,004577974; 0,01220793; 0,004577974
-0,01330272; 0,003018819; 0,1330338; 0,01144493; -0,05150221; -0,005722467
-0,006194012; 0,007012166; 0,1368654; -0,04196477; -0,01525991; 0,01144493
-0,004584345; -0,0006424822; 0,1354284; 0; 0,007629957; -0,02288987
0,0007389095; -0,002221344; 0,1312358; -0,005722467; -0,01525991; -0,02288987
-0,007798056; 0,005802385; 0,1268055; -0,009155948; 0,02594185; 0,004577974
-0,01255122; 0,003269081; 0,1216598; -0,02288987; 0,0534097; 0,01144493
-0,004635204; 0,003731602; 0,1294444; 0,01144493; -0,01525991; -0,005722467
-0,001605949; -0,0001816945; 0,133038; -0,04005728; 0,01907489; -0,005722467
-0,002517015; 0,01183084; 0,132437; -0,05913216; 0,001907489; -0,02288987
-0,01015637; -0,005035046; 0,1360304; 0,02861234; -0,03242732; 0,01144493
-0,009465352; -0,002771797; 0,1246567; -0,005722467; 0,01907489; 0,01144493
-0,01269434; 0,0103025; 0,125258; 0,01144493; -0,01525991; -0,02288987
-0,00435926; 0,01105489; 0,1300457; 0,01144493; 0,01907489; -0,005722467
-0,0002700202; 0,005400229; 0,1258526; 0,02861234; -0,01525991; 0,01144493
-0,002197761; 0,004688644; 0,1324375; -0,005722469; 0,01907489; 0,01144493
-0,01104974; 0,0002009352; 0,133038; -0,04196477; 0,01907489; 0,01144493
-0,01599136; 0,003850439; 0,1306467; -0,02288987; 0,03624229; -0,005722467
-0,009875499; 0,00548832; 0,1225088; -0,05035771; 0,0534097; -0,009155948
0,001818734; 0,01015651; 0,1298542; -0,02288987; 0,0534097; -0,02288987
-0,005691154; 0,001402304; 0,1288564; -0,007629958; 0,001907489; -0,005722467
0,0008808009; 0,001022137; 0,1287332; 0,09728195; -0,03242732; -0,005722467
-0,009091159; -0,002148678; 0,1300509; -0,02479736; 0,001907489; 0,01144493
-0,01595155; -0,001330865; 0,1192758; -0,007629958; 0,01907489; 0,02861234
-0,005443012; 0,002567532; 0,1198788; -0,04196476; 0,001907489; 0,02861234
0,007900573; 0,006716581; 0,1222706; -0,02288987; 0,001907489; 0,01144493
-0,001372315; 0,002463166; 0,1270583; 0,06294714; -0,03242732; 0,02861234
-0,008560175; -0,00994276; 0,1246631; 0,01144493; 0,001907489; -0,02288987
-0,01142712; -0,002477953; 0,1318505; 0,06294714; -0,03242732; -0,005722467
-0,006061034; 0,001206137; 0,1342456; -0,05722467; 0,001907489; -0,02288987
0,003920937; 0,005391335; 0,1264603; 0,04577974; -0,01525991; -0,005722467
0,002297831; 0,003419573; 0,1294501; 0,04577973; -0,01525991; -0,005722467
-0,005025117; 0,009882782; 0,1246588; -0,07820705; 0,01907489; -0,02288987
-0,004357088; 0,003372314; 0,1294496; 0,01144493; 0,01907489; -0,02288987
-0,004393551; 0,005190552; 0,1300483; -0,04005728; -0,01525991; -0,02288987
-0,003367171; 0,005049137; 0,1234596; 0,04577973; -0,01525991; 0,01144493
-0,002601244; -0,000836027; 0,1292061; 0,05951366; -0,02899383; 0,004577974
-0,008344183; 0,004351514; 0,1324394; -0,02288987; 0,01907489; 0,02861234
-0,003612986; 0,001917345; 0,1372287; 0,01144493; -0,04959472; -0,005722467
-0,003801793; -0,001140854; 0,1312397; 0,1144493; -0,04959472; 0,04577974
-0,002715535; 0,008341635; 0,1252508; -0,005722467; 0,03624229; 0,02861234
-0,001179518; 0,0008863979; 0,1276426; 0,06294715; -0,03433481; 0,01144493
0,0003928598; 0,001550995; 0,1174629; -0,04005728; 0,001907489; 0,01144493
-0,0002962779; 0,006584431; 0,1342282; -0,1297093; 0,03624229; 0,02861234
-0,00517646; 0,002423897; 0,1252463; 0,09728195; -0,04959472; -0,005722467
-0,006476058; 0,001087444; 0,1330283; -0,005722467; 0,001907489; -0,005722467
-0,003457846; 0,004995445; 0,1300361; -0,09155948; 0,01907489; -0,005722467
-0,007028311; 0,007337761; 0,1246469; 0,04577974; 0,01907489; 0,02861234
-0,0004046932; 0,01234489; 0,1300349; -0,07629956; 0,01907489; -0,005722467
-0,01179345; -0,001989836; 0,129436; 0,04577973; -0,06676212; 0,01144493
-0,00755134; -0,0005750069; 0,1294374; -0,06561762; 0,02594185; 0,03204582
-0,0103075; 0,007357986; 0,1342299; -0,007629957; 0,01907489; 0,02861234
-0,0005438551; 0,01125981; 0,1320726; 0,1163568; -0,03242732; -0,04005728
-0,003776103; 0,006317003; 0,12185; 0,09155947; -0,01525991; 0,02288987
-0,008043403; 0,01334882; 0,128237; -0,07629956; 0,01907489; 0,01144493
-0,003136879; 0,0005822249; 0,1272787; -0,03662379; 0,01220793; -0,009155948
-0,003875902; -0,003061994; 0,1288371; 0,02861234; -0,01525991; 0,04577974
-0,005198605; 0,007626138; 0,1258419; 0,01144493; 0,01907489; -0,005722467
-0,001734409; 0,003020186; 0,1318266; 0,1506916; -0,03242732; -0,005722467
-0,00660941; 0,002708717; 0,1288319; 0,04577974; 0,001907489; 0,04577974
-0,006100278; -0,0003405279; 0,1216455; 0,02861234; -0,01525991; 0,02861234
-0,01827536; -0,001209558; 0,1228473; -0,02479736; -0,01525991; -0,005722467
-0,002628872; -0,002787977; 0,1270397; 0,009537444; -0,03242732; 0,02861234
-0,008048844; 0,0118741; 0,1282361; 0,08011455; -0,01525991; -0,005722467
-0,00615724; 0,003871195; 0,1312294; -0,09346696; 0,03624229; 0,02861234
-0,009594362; -0,001790634; 0,1252441; 0,01144493; 0,001907489; -0,02288987
-0,01063728; 0,006601192; 0,127641; -0,02288987; -0,01525991; 0,02861234
-0,008791113; -0,001253837; 0,1288381; 0,03204582; -0,02899383; 0,0183119
-0,004942416; -3,785081E-05; 0,1311152; 0,04577973; -0,01525991; 0,02861234
-0,00229707; 0,01209092; 0,1264408; 0,167859; -0,01525991; -0,005722467
-0,01063784; 0,006397637; 0,128237; -0,02288987; 0,001907489; -0,02288987
-0,005701063; -0,0005651168; 0,1282384; -0,09155948; 0,01907489; -0,02288987
-0,008683925; 0,001330939; 0,1342263; 0,09728195; -0,08583701; 0,04577974
0,001128364; -0,003455372; 0,1222486; -0,005722467; -0,01525991; 0,04577974
0,0107469; -0,002727353; 0,1312263; 0,06294714; -0,01525991; -0,005722467
-0,005801979; 0,00676838; 0,1252356; 0,08202204; -0,01525991; 0,02861234
-0,009215521; 0,003387175; 0,1282294; -0,007629958; -0,01525991; -0,02288987
-0,01385031; 0,005648923; 0,1204457; 0,08011454; -0,01525991; -0,005722467
-0,003096329; 0,001963864; 0,1258345; -0,005722467; -0,04959472; 0,04577974
-0,0009787437; -0,001486141; 0,1288266; -0,02288987; -0,03242732; 0,04577974
0,002912454; -0,005150782; 0,1330168; -0,07629956; 0,001907489; 0,01144493
-0,006260661; 0,003376525; 0,1252329; 0,02861234; -0,04959472; 0,04577974
-0,01159238; 0,0009387401; 0,1360102; 0,06294714; -0,01525991; -0,02288987
-0,01127006; -7,140823E-05; 0,1282296; -0,05913216; 0,001907489; 0,04577974
-0,01154986; 0,007131846; 0,1294301; 0,01144493; 0,001907489; 0,01144493
-0,0106977; 5,455688E-05; 0,1315847; 0,03204582; -0,05646168; 0,03204582
-0,002140693; -0,0006775078; 0,1252372; -0,02479736; 0,001907489; 0,02861234
-0,002284391; 0,01027165; 0,1306252; -0,09155948; -0,03242732; 0,02861234
-0,008873913; 0,006021791; 0,1294277; -0,02479736; -0,01525991; 0,01144493
-0,01222709; 0,004711568; 0,1312256; 0,06294714; -0,01525991; -0,02288987
-0,006199177; -0,0005952716; 0,1276333; -0,05913216; 0,001907489; 0,02861234
-0,01141427; 0,008528346; 0,1318264; -0,07439207; -0,01525991; -0,02288987
0,002282452; 0,0009074956; 0,1360183; 0,02861234; 0,001907489; -0,005722467
-0,01562168; 0,008995577; 0,1228447; 0,04577973; -0,04959472; 0,01144493
-0,01069034; 0,006202835; 0,1324246; 0,09728195; -0,01525991; 0,02861234
-0,0088383; 0,002210211; 0,1222446; 0,09728195; -0,03242732; -0,02288987
-0,003501955; 0,0009164452; 0,1384101; -0,02479736; -0,03242732; 0,01144493
-0,005978525; -0,008179712; 0,1300287; -0,02288987; 0,001907489; -0,04005728
-0,007151371; -0,002014214; 0,1336224; 0,1144493; -0,02899383; 0,05951366
-0,008382956; -0,003278543; 0,1240416; 0; -0,01525991; 0,02288987
-0,0116911; 0,002428625; 0,1306305; 0,004577972; -0,01525991; -0,02288987
-0,003181705; 0,004234944; 0,1312308; -0,07629956; 0,01907489; 0,01144493
-0,001152892; 0,006386882; 0,1252398; 0,06294714; -0,06676212; 0,02861234
-0,004942121; -0,004144572; 0,1348193; -0,007629958; -0,01525991; 0,01144493
-0,008403063; -0,003996785; 0,1300306; 0,04577974; 0,01907489; 0,02861234
-0,01582769; 0,01430397; 0,1354215; 0,02861234; 0,01907489; 0,01144493
-0,006653372; 0,006182793; 0,1294341; -0,009537445; -0,01144493; -0,005722467
-0,002599237; 0,007725935; 0,1354191; 0,02288987; 0,009537445; 0,02861234
-0,002278499; 0,003274224; 0,1366136; 0,1278018; -0,07820705; 0,01144493
-0,005458936; 0,004112861; 0,1252353; 0,03814978; -0,04196476; 0,04577974
