uaX; uaY; uaZ; gX; gY; gZ
-0,002666973; 0,09840208; 0,1552374; -0,08583701; 0,08392952; -0,3662379
-0,004446201; 0,09658629; 0,1300287; -0,0877445; 0,0343348; -0,3319031
0,0001637265; 0,09672552; 0,1424978; -0,0171674; 0,06866961; -0,3834053
-0,005931959; 0,09629822; 0,1471798; -0,08583701; 0,06866961; -0,3490705
-0,002445415; 0,09133977; 0,142823; -0,1201718; 0,1030044; -0,3490705
-0,005989656; 0,09604484; 0,1390543; -0,1030044; 0,08583701; -0,3834053
-0,007169649; 0,08849609; 0,1425316; 0,0171674; 0,0171674; -0,3662379
-0,003082559; 0,0910641; 0,143024; 0,0171674; 0,06866961; -0,3834053
-0,001990002; 0,08350892; 0,1399778; -0,1373392; 0,08240353; -0,3662379
0,0001148582; 0,0846256; 0,1415164; -0,0343348; 0,05150221; -0,3834053
-0,006973259; 0,07951462; 0,1424606; -0,1201718; 0,08583701; -0,3834053
-0,005173177; 0,08352357; 0,1541471; -0,0534097; 0,08583701; -0,3834053
-0,001725741; 0,07296896; 0,1497037; -0,0171674; 0,03242732; -0,3662379
-0,0073011; 0,07529867; 0,1511772; -0,1030044; 0,06866961; -0,3662379
-0,0136214; 0,07468343; 0,1526601; -0,08583701; 0,08583701; -0,3490705
-0,00391046; 0,06695211; 0,1403501; -0,05150221; 0,06866961; -0,3662379
-0,002664581; 0,07410157; 0,142426; -0,08583701; 0,1201718; -0,3490705
0,003608167; 0,07204235; 0,1487281; 0; 0,0343348; -0,3662379
-0,002634063; 0,06490505; 0,135205; -0,08583701; 0,1010969; -0,3834053
-0,007998593; 0,06985128; 0,1486137; -0,1030044; 0,06866961; -0,3662379
0,0009551123; 0,07455748; 0,1405184; -0,05150221; 0,04959472; -0,4005727
0,001936711; 0,06854343; 0,149168; -0,06866961; 0,1201718; -0,3490705
-0,004291922; 0,05820763; 0,1571114; -0,05150221; 0,05150221; -0,3490705
-0,0001967549; 0,06287682; 0,1506836; -0,01373392; 0,05493569; -0,3662379
-0,004547685; 0,06694096; 0,145587; -0,06866961; 0,1144493; -0,3891278
-0,008472264; 0,06535602; 0,1476402; -0,01373392; 0,09613745; -0,352504
-0,004908144; 0,06105918; 0,1533015; -0,0343348; 0,06866961; -0,3490705
0,0002900213; 0,05683506; 0,1456523; -0,08583701; 0,1030044; -0,3490705
-0,008190878; 0,05550194; 0,1619806; 0,0171674; 0,05150221; -0,3662379
0,0007752702; 0,06429279; 0,1453934; -0,1373392; 0,01335242; -0,3662379
-0,00301376; 0,05348259; 0,1413364; -0,0343348; 0,1373392; -0,3834053
-0,00553342; 0,05992943; 0,1588619; -0,05150221; 0,04959472; -0,3662379
-0,008934721; 0,0526318; 0,1494524; -0,0343348; 0,05150221; -0,3490705
-0,007032357; 0,05854839; 0,1472144; -0,0343348; 0,06866961; -0,3662379
-0,002413273; 0,0549438; 0,1533325; -0,05150221; 0,0343348; -0,3834053
