uaX; uaY; uaZ; gX; gY; gZ
-1,328539; -0,6559658; 0,6324396; -15,98323; 28,36513; -5,62633
-1,068176; -0,5686774; 0,757699; -17,14451; 30,4626; -5,785414
-0,839596; -0,4961986; 0,92715; -18,3901; 32,28426; -5,905586
-0,611281; -0,4109958; 1,100858; -20,36817; 33,91134; -5,888419
-0,3669763; -0,3249821; 1,208458; -22,60756; 35,36294; -5,802582
-0,1214718; -0,2491021; 1,318136; -24,30523; 36,67529; -5,802582
0,1291321; -0,1586702; 1,429923; -25,51267; 38,04106; -5,768247
0,3831902; -0,07230181; 1,533146; -26,40537; 39,21225; -5,733912
0,6499618; 0,02202857; 1,638674; -27,01768; 40,36819; -5,661428
0,9122706; 0,1244044; 1,77355; -28,33003; 41,13882; -5,503106
1,173049; 0,2172177; 1,83253; -29,94186; 41,81979; -5,312357
1,436413; 0,3229433; 1,922998; -31,44496; 42,15551; -5,066291
1,695506; 0,429022; 1,929534; -32,84505; 42,59042; -4,8393
1,948116; 0,5268163; 1,929472; -33,21129; 42,90515; -4,732481
2,208806; 0,6349049; 1,953341; -33,4936; 43,02723; -4,629476
2,451655; 0,7492012; 1,958061; -34,36723; 42,85365; -4,509305
2,704194; 0,8744917; 1,908907; -35,08101; 42,61789; -4,509305
2,96516; 1,002678; 1,879742; -36,04773; 42,06586; -4,440635
3,174386; 1,100478; 1,755702; -36,73061; 41,55846; -4,347168
3,358561; 1,197814; 1,643668; -36,1679; 40,91183; -4,492137
3,541277; 1,297956; 1,567765; -35,54034; 40,17554; -4,526472
3,706481; 1,400612; 1,457046; -35,18745; 39,14359; -4,42156
3,851375; 1,504666; 1,344172; -35,15312; 37,97048; -4,261331
3,994811; 1,580824; 1,205614; -35,62809; 36,69437; -4,068675
4,07986; 1,683173; 1,045065; -35,78641; 35,17028; -3,790181
4,167399; 1,761805; 0,8667448; -35,80357; 33,69961; -3,631859
4,210571; 1,841111; 0,6565261; -34,97954; 32,1946; -3,612785
4,234253; 1,90814; 0,4599855; -33,66718; 30,70867; -3,773014
4,246959; 1,967056; 0,2963717; -32,44067; 28,88511; -3,893185
4,211339; 2,008661; 0,1173863; -31,39346; 27,22368; -3,998097
4,126312; 2,035967; -0,09583702; -30,47405; 25,17428; -4,144592
